id,codigo,codigo_barras,nome,descricao,categoria,unidade_medida,preco_custo,preco_venda,estoque_atual,estoque_minimo,ncm,cest,aliquota_icms,aliquota_ipi,aliquota_pis,aliquota_cofins,dados_completos,imported_at,api_page
733,726,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""726"",""grupo"":""MAT. ESPORTIVO E PEDAGÓGICO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""PELE"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""COURO DE BODE, PARA ALFAIA,COR NATURAL,MEDINDO 55 POLEGADAS"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
734,727,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""727"",""grupo"":""MAT. ESPORTIVO E PEDAGÓGICO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""VIROLAS - BERIMBAU"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""DE FIO DE ACO, HASTE DE MADEIRA,CINZA"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
735,728,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""728"",""grupo"":""MAT. ESPORTIVO E PEDAGÓGICO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""AGOGO - DE FERRO"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""COR PRATEADO,TIPO GONGUE CAMPANULA DUPLA PARA MARACATU BAQUE SOLTO,MEDINDO 270MM,MODELO DUPLO"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
736,729,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""729"",""grupo"":""MAT. ESPORTIVO E PEDAGÓGICO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""PANDEIRO"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""CORPO REVESTIDO DE MADEIRA, EBANO, MEIA LUA EM PELE DE ANIMAL, 10\"" 640 PROFISSIONAL"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
737,730,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""730"",""grupo"":""MAT. ESPORTIVO E PEDAGÓGICO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""ATABAQUE - DE MADEIRA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""EM VERNIZ CLASSICO,08 AFINACOES, PELE LEITOSA,MEDINDO 14\"" X 90CM"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
738,731,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""731"",""grupo"":""MAT. ESPORTIVO E PEDAGÓGICO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""GANZA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""CORPO EM FLANDRE,MEDINDO 26 CM"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
739,732,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""732"",""grupo"":""MAT. ESPORTIVO E PEDAGÓGICO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""ALFAIA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""CORPO EM MADEIRA DE MACAIBA, ENCORADO COM PELE ANIMAL,COR NATURAL,COM DIAMETRO DE 16 POLEGADAS"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
740,733,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""733"",""grupo"":""MAT. ESPORTIVO E PEDAGÓGICO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""BERIMBAU"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""EM MADEIRA COM UMA CABACA FIXADA,COR NATURAL,COM APROXIMADAMENTE 1,20M"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
741,734,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""734"",""grupo"":""MAT. ESPORTIVO E PEDAGÓGICO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""ABE"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""CONSTITUIDO DE CABACA (FRUTO VEGETAL), ENVOLTA COM UMA REDE FEITA DE LINHA DE BARBANTE OU NYLON, COM CONTAS DE MICANGA,COR NATURAL,DE TAMANHO MEDIO"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
742,735,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""735"",""grupo"":""MAT. ESPORTIVO E PEDAGÓGICO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""VIOLAO"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""EM MADEIRA,INICIANTE (ESTUDANTE), REF. MODELO V1,NA COR NATURAL,COM 6 CORDAS DE NYLON, 20 TRASTES, BRACO COM TENSOR BIDIRECIONAL, TARRAXAS CROMADAS,CLASSICO ACUSTICO"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
743,736,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""736"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""BARBANTE"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":null}","""2026-03-03T14:15:12.251Z""",0
744,737,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""737"",""grupo"":""MAT. EXPEDIENTE"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":""HP"",""nomeProduto"":""TONNER PARA IMPRESSORA - PRETO"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""TONNER PARA IMPRESSORA HP LASER MFP 135a "",""contaPadraoPlanoFinanceiro"":null}","""2026-03-03T14:15:12.251Z""",0
745,738,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""738"",""grupo"":""MAT. EXPEDIENTE"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":""HP"",""nomeProduto"":""TONNER PARA IMPRESSORA - COLORIDO"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""TONNER PARA IMPRESSORA HP LASER MFP 135a"",""contaPadraoPlanoFinanceiro"":null}","""2026-03-03T14:15:12.251Z""",0
746,739,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""739"",""grupo"":""MOBILIÁRIO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Armário de aço individual (colmeia 20 portas)"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.4.01.001 - AQUISIÇÃO DE EQUIPAMENTOS E MATERIAL PERMANENTE""}","""2026-03-03T14:15:12.251Z""",0
747,740,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""740"",""grupo"":""MOBILIÁRIO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Armário em aço com duas portas"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.4.01.001 - AQUISIÇÃO DE EQUIPAMENTOS E MATERIAL PERMANENTE""}","""2026-03-03T14:15:12.251Z""",0
748,741,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""741"",""grupo"":""MOBILIÁRIO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Armário tipo estante em aço com pintura eletrostática"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.4.01.001 - AQUISIÇÃO DE EQUIPAMENTOS E MATERIAL PERMANENTE""}","""2026-03-03T14:15:12.251Z""",0
749,742,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""742"",""grupo"":""MOBILIÁRIO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Armário tipo estante em aço inoxidável"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.4.01.001 - AQUISIÇÃO DE EQUIPAMENTOS E MATERIAL PERMANENTE""}","""2026-03-03T14:15:12.251Z""",0
750,743,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""743"",""grupo"":""EQUIP.ELETRÔNICO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Aspirador de pó e água"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.4.01.001 - AQUISIÇÃO DE EQUIPAMENTOS E MATERIAL PERMANENTE""}","""2026-03-03T14:15:12.251Z""",0
751,744,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""744"",""grupo"":""ENXOVAL PARA BEBE"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Assento de alimentação e elevação infantil"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.4.01.001 - AQUISIÇÃO DE EQUIPAMENTOS E MATERIAL PERMANENTE""}","""2026-03-03T14:15:12.251Z""",0
752,745,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""745"",""grupo"":""ENXOVAL PARA BEBE"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Bebê conforto (capacidade até 13 kg)"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.4.01.001 - AQUISIÇÃO DE EQUIPAMENTOS E MATERIAL PERMANENTE""}","""2026-03-03T14:15:12.251Z""",0
753,746,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""746"",""grupo"":""ENXOVAL PARA BEBE"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Berço em madeira"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.4.01.001 - AQUISIÇÃO DE EQUIPAMENTOS E MATERIAL PERMANENTE""}","""2026-03-03T14:15:12.251Z""",0
754,747,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""747"",""grupo"":""UTENS.DE COZINHA"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Botijão de água mineral"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.2.02.001 - ÁGUA MINERAL""}","""2026-03-03T14:15:12.251Z""",0
755,748,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""748"",""grupo"":""UTENS.DE COZINHA"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Botijão de gás"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.2.02.004 - GÁS DE COZINHA""}","""2026-03-03T14:15:12.251Z""",0
756,749,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""749"",""grupo"":""MOBILIÁRIO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Cadeira de amamentação"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.4.01.001 - AQUISIÇÃO DE EQUIPAMENTOS E MATERIAL PERMANENTE""}","""2026-03-03T14:15:12.251Z""",0
757,750,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""750"",""grupo"":""MOBILIÁRIO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Cadeira de banho"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.4.01.001 - AQUISIÇÃO DE EQUIPAMENTOS E MATERIAL PERMANENTE""}","""2026-03-03T14:15:12.251Z""",0
758,751,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""751"",""grupo"":""MOBILIÁRIO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Cadeira empilhável plástico branca"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.4.01.001 - AQUISIÇÃO DE EQUIPAMENTOS E MATERIAL PERMANENTE""}","""2026-03-03T14:15:12.251Z""",0
759,752,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""752"",""grupo"":""MOBILIÁRIO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Cadeira Infantil para carro (capacidade 9 a 36 kg)"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.4.01.001 - AQUISIÇÃO DE EQUIPAMENTOS E MATERIAL PERMANENTE""}","""2026-03-03T14:15:12.251Z""",0
760,753,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""753"",""grupo"":""MOBILIÁRIO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Cama infantil montessoriana"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.4.01.001 - AQUISIÇÃO DE EQUIPAMENTOS E MATERIAL PERMANENTE""}","""2026-03-03T14:15:12.251Z""",0
761,754,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""754"",""grupo"":""EQUIP.ELETRÔNICO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Câmeras de segurança (kit com 4)"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.2.01.012 - SEGURANÇA E MONITORAMENTO""}","""2026-03-03T14:15:12.251Z""",0
762,755,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""755"",""grupo"":""UTENS.DE COZINHA"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Carrinho de feira dobrável para ações ANT"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.2.02.019 - UTENSÍLIOS DOMÉSTICOS""}","""2026-03-03T14:15:12.251Z""",0
763,756,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""756"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Carrinho de limpeza funcional"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.2.02.011 - MATERIAL DE HIGIENE""}","""2026-03-03T14:15:12.251Z""",0
764,757,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""757"",""grupo"":""UTENS.DE COZINHA"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Churrasqueira portátil de aço"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.2.02.019 - UTENSÍLIOS DOMÉSTICOS""}","""2026-03-03T14:15:12.251Z""",0
765,758,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""758"",""grupo"":""ELETRODOMÉSTICO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Coifa em aço inoxidável"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.4.01.001 - AQUISIÇÃO DE EQUIPAMENTOS E MATERIAL PERMANENTE""}","""2026-03-03T14:15:12.251Z""",0
766,759,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""759"",""grupo"":""MOBILIÁRIO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Cômoda com 5 gavetas em madeira"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.4.01.001 - AQUISIÇÃO DE EQUIPAMENTOS E MATERIAL PERMANENTE""}","""2026-03-03T14:15:12.251Z""",0
767,760,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""760"",""grupo"":""INFORMATICA"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Computador Desktop"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.4.01.001 - AQUISIÇÃO DE EQUIPAMENTOS E MATERIAL PERMANENTE""}","""2026-03-03T14:15:12.251Z""",0
768,761,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""761"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Conjunto de 5 lixeiras para coleta seletiva"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.2.02.019 - UTENSÍLIOS DOMÉSTICOS""}","""2026-03-03T14:15:12.251Z""",0
769,762,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""762"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Container de lixo com rodas 240 litros"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.4.01.001 - AQUISIÇÃO DE EQUIPAMENTOS E MATERIAL PERMANENTE""}","""2026-03-03T14:15:12.251Z""",0
770,763,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""763"",""grupo"":""EQUIP.ELETRÔNICO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Detector de metal portátil recarregável"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.2.01.012 - SEGURANÇA E MONITORAMENTO""}","""2026-03-03T14:15:12.251Z""",0
771,764,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""764"",""grupo"":""ELETRODOMÉSTICO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Exaustor industrial em aço inox"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.4.01.001 - AQUISIÇÃO DE EQUIPAMENTOS E MATERIAL PERMANENTE""}","""2026-03-03T14:15:12.251Z""",0
772,765,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""765"",""grupo"":""EQUIP.ELETRÔNICO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Extensão paralela anti-chama de 30m"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.2.02.019 - UTENSÍLIOS DOMÉSTICOS""}","""2026-03-03T14:15:12.251Z""",0
773,766,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""766"",""grupo"":""EQUIP.ELETRÔNICO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Extintor de incêndio"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.2.01.012 - SEGURANÇA E MONITORAMENTO""}","""2026-03-03T14:15:12.251Z""",0
774,767,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""767"",""grupo"":""EQUIP.ELETRÔNICO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Ferro de passar a vapor"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.2.02.019 - UTENSÍLIOS DOMÉSTICOS""}","""2026-03-03T14:15:12.251Z""",0
775,768,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""768"",""grupo"":""KIT  ACESSIBILIDADE"",""origem"":""Nacional"",""status"":""inativo"",""fabricante"":null,""nomeProduto"":""Kit Acessibilidade - Serviços de Acolhimento"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.2.02.023 - KIT MATERIAIS PARA ACESSIBILIDADE""}","""2026-03-03T14:15:12.251Z""",0
776,769,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""769"",""grupo"":""EQUIP.ELETRÔNICO"",""origem"":""Nacional"",""status"":""inativo"",""fabricante"":null,""nomeProduto"":""Lâmpada Led 20w"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.2.01.010 - MANUTENÇÃO DE MÓVEIS / EQUIPAMENTOS""}","""2026-03-03T14:15:12.251Z""",0
777,770,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""770"",""grupo"":""EQUIP.ELETRÔNICO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Lanterna de emergência"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.2.01.012 - SEGURANÇA E MONITORAMENTO""}","""2026-03-03T14:15:12.251Z""",0
778,771,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""771"",""grupo"":""EQUIP.ELETRÔNICO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Máquina de lavar 15kg"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.4.01.001 - AQUISIÇÃO DE EQUIPAMENTOS E MATERIAL PERMANENTE""}","""2026-03-03T14:15:12.251Z""",0
779,772,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""772"",""grupo"":""EQUIP.ELETRÔNICO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Máquina para corte de cabelo"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.4.01.001 - AQUISIÇÃO DE EQUIPAMENTOS E MATERIAL PERMANENTE""}","""2026-03-03T14:15:12.251Z""",0
780,773,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""773"",""grupo"":""MOBILIÁRIO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Mesa tipo dobrável"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.4.01.001 - AQUISIÇÃO DE EQUIPAMENTOS E MATERIAL PERMANENTE""}","""2026-03-03T14:15:12.251Z""",0
781,774,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""774"",""grupo"":""INFORMATICA"",""origem"":""Nacional"",""status"":""inativo"",""fabricante"":null,""nomeProduto"":""Monitor de vídeo 21,5 polegadas"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.4.01.001 - AQUISIÇÃO DE EQUIPAMENTOS E MATERIAL PERMANENTE""}","""2026-03-03T14:15:12.251Z""",0
782,775,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""775"",""grupo"":""INFORMATICA"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Nobreak DEMI 1000 VA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.4.01.001 - AQUISIÇÃO DE EQUIPAMENTOS E MATERIAL PERMANENTE""}","""2026-03-03T14:15:12.251Z""",0
783,776,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""776"",""grupo"":""MOBILIÁRIO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Poltrona em madeira maciça com estofado"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.4.01.001 - AQUISIÇÃO DE EQUIPAMENTOS E MATERIAL PERMANENTE""}","""2026-03-03T14:15:12.251Z""",0
784,777,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""777"",""grupo"":""ELETRODOMÉSTICO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Processador (mix) de alimentos"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.4.01.001 - AQUISIÇÃO DE EQUIPAMENTOS E MATERIAL PERMANENTE""}","""2026-03-03T14:15:12.251Z""",0
785,778,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""778"",""grupo"":""EQUIP.ELETRÔNICO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Rádio comunicador"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.2.01.012 - SEGURANÇA E MONITORAMENTO""}","""2026-03-03T14:15:12.251Z""",0
